double precision,'12:34:56'::time,f,22P02,invalid input syntax for type double precision: "12:34:56"
double precision,'123'::text,t,,
double precision,'{1,2}'::text,f,22P02,invalid input syntax for type double precision: "{1,2}"
double precision,'192.168.0.1'::inet,f,22P02,invalid input syntax for type double precision: "192.168.0.1"
double precision,'192.168.0.1'::text,f,22P02,invalid input syntax for type double precision: "192.168.0.1"
double precision,'1 day'::interval,f,22P02,invalid input syntax for type double precision: "1 day"
double precision,'1 day'::text,f,22P02,invalid input syntax for type double precision: "1 day"
double precision,1::integer,t,,
double precision,'1'::json,t,,
double precision,'1'::jsonb,t,,
double precision,'1 year 2 mons'::interval,f,22P02,invalid input syntax for type double precision: "1 year 2 mons"
double precision,'2026-01-01 12:34:56+00'::timestamptz,f,22P02,invalid input syntax for type double precision: "2026-01-01 12:34:56+00"
double precision,'2026-01-01 12:34:56'::timestamp,f,22P02,invalid input syntax for type double precision: "2026-01-01 12:34:56"
double precision,'2026-01-01'::date,f,22P02,invalid input syntax for type double precision: "2026-01-01"
double precision,20260101::integer,t,,
double precision,'"2026-01-01"'::jsonb,f,22P02,invalid input syntax for type double precision: ""2026-01-01""
double precision,'2026-01-01'::text,f,22P02,invalid input syntax for type double precision: "2026-01-01"
double precision,2.5::real,t,,
double precision,42.5::numeric,t,,
double precision,9223372036854775807::bigint,t,,
double precision,'{"a":1}'::jsonb,f,22P02,invalid input syntax for type double precision: "{"a": 1}"
double precision,'{"a":1}'::text,f,22P02,invalid input syntax for type double precision: "{"a":1}"
double precision,'"abc"'::jsonb,f,22P02,invalid input syntax for type double precision: ""abc""
double precision,'abc'::text,f,22P02,invalid input syntax for type double precision: "abc"
double precision,'ab'::varchar(10),f,22P02,invalid input syntax for type double precision: "ab"
double precision,array[1,2],f,22P02,invalid input syntax for type double precision: "{1,2}"
double precision,array['a','b'],f,22P02,invalid input syntax for type double precision: "{a,b}"
double precision,false,f,22P02,invalid input syntax for type double precision: "f"
double precision,'ffffffff-ffff-ffff-ffff-ffffffffffff'::uuid,f,22P02,invalid input syntax for type double precision: "ffffffff-ffff-ffff-ffff-ffffffffffff"
double precision,'{}'::integer[],f,22P02,invalid input syntax for type double precision: "{}"
double precision,true,f,22P02,invalid input syntax for type double precision: "t"
double precision,'true'::jsonb,f,22P02,invalid input syntax for type double precision: "true"
double precision,'t'::text,f,22P02,invalid input syntax for type double precision: "t"
double precision,'\x31'::bytea,f,22P02,invalid input syntax for type double precision: "\x31"
double precision,'\xdeadbeef'::bytea,f,22P02,invalid input syntax for type double precision: "\xdeadbeef"
inet,'00000000-0000-0000-0000-000000000000'::text,f,22P02,invalid input syntax for type inet: "00000000-0000-0000-0000-000000000000"
inet,'00000000-0000-0000-0000-000000000000'::uuid,f,22P02,invalid input syntax for type inet: "00000000-0000-0000-0000-000000000000"
inet,'00:00:01'::interval,f,22P02,invalid input syntax for type inet: "00:00:01"
inet,'08:00:2b:01:02:03'::macaddr,f,22P02,invalid input syntax for type inet: "08:00:2b:01:02:03"
inet,0::integer,f,22P02,invalid input syntax for type inet: "0"
inet,'10.0.0.0/8'::cidr,t,,
inet,'12:34:56+05'::timetz,f,22P02,invalid input syntax for type inet: "12:34:56+05"
inet,'12:34:56'::text,f,22P02,invalid input syntax for type inet: "12:34:56"
inet,'12:34:56'::time,f,22P02,invalid input syntax for type inet: "12:34:56"
inet,'123'::text,f,22P02,invalid input syntax for type inet: "123"
inet,'{1,2}'::text,f,22P02,invalid input syntax for type inet: "{1,2}"
inet,'192.168.0.1'::inet,t,,
inet,'192.168.0.1'::text,t,,
inet,'1 day'::interval,f,22P02,invalid input syntax for type inet: "1 day"
inet,'1 day'::text,f,22P02,invalid input syntax for type inet: "1 day"
inet,1::integer,f,22P02,invalid input syntax for type inet: "1"
inet,'1'::json,f,22P02,invalid input syntax for type inet: "1"
inet,'1'::jsonb,f,22P02,invalid input syntax for type inet: "1"
inet,'1 year 2 mons'::interval,f,22P02,invalid input syntax for type inet: "1 year 2 mons"
inet,'2026-01-01 12:34:56+00'::timestamptz,f,22P02,invalid input syntax for type inet: "2026-01-01 12:34:56+00"
inet,'2026-01-01 12:34:56'::timestamp,f,22P02,invalid input syntax for type inet: "2026-01-01 12:34:56"
inet,'2026-01-01'::date,f,22P02,invalid input syntax for type inet: "2026-01-01"
inet,20260101::integer,f,22P02,invalid input syntax for type inet: "20260101"
inet,'"2026-01-01"'::jsonb,f,22P02,invalid input syntax for type inet: ""2026-01-01""
inet,'2026-01-01'::text,f,22P02,invalid input syntax for type inet: "2026-01-01"
inet,2.5::real,f,22P02,invalid input syntax for type inet: "2.5"
inet,42.5::numeric,f,22P02,invalid input syntax for type inet: "42.5"
inet,9223372036854775807::bigint,f,22P02,invalid input syntax for type inet: "9223372036854775807"
inet,'{"a":1}'::jsonb,f,22P02,invalid input syntax for type inet: "{"a": 1}"
inet,'{"a":1}'::text,f,22P02,invalid input syntax for type inet: "{"a":1}"
inet,'"abc"'::jsonb,f,22P02,invalid input syntax for type inet: ""abc""
inet,'abc'::text,f,22P02,invalid input syntax for type inet: "abc"
inet,'ab'::varchar(10),f,22P02,invalid input syntax for type inet: "ab"
inet,array[1,2],f,22P02,invalid input syntax for type inet: "{1,2}"
inet,array['a','b'],f,22P02,invalid input syntax for type inet: "{a,b}"
inet,false,f,22P02,invalid input syntax for type inet: "f"
inet,'ffffffff-ffff-ffff-ffff-ffffffffffff'::uuid,f,22P02,invalid input syntax for type inet: "ffffffff-ffff-ffff-ffff-ffffffffffff"
inet,'{}'::integer[],f,22P02,invalid input syntax for type inet: "{}"
inet,'{}'::integer[],f,22P02,invalid input syntax for type inet: "{}"
inet,true,f,22P02,invalid input syntax for type inet: "t"
inet,'true'::jsonb,f,22P02,invalid input syntax for type inet: "true"
inet,'t'::text,f,22P02,invalid input syntax for type inet: "t"
inet,'\x31'::bytea,f,22P02,invalid input syntax for type inet: "\x31"
inet,'\xdeadbeef'::bytea,f,22P02,invalid input syntax for type inet: "\xdeadbeef"
integer,'00000000-0000-0000-0000-000000000000'::text,f,22P02,invalid input syntax for type integer: "00000000-0000-0000-0000-000000000000"
integer,'00000000-0000-0000-0000-000000000000'::uuid,f,22P02,invalid input syntax for type integer: "00000000-0000-0000-0000-000000000000"
integer,'00:00:01'::interval,f,22P02,invalid input syntax for type integer: "00:00:01"
integer,'08:00:2b:01:02:03'::macaddr,f,22P02,invalid input syntax for type integer: "08:00:2b:01:02:03"
integer,0::integer,t,,
integer,'10.0.0.0/8'::cidr,f,22P02,invalid input syntax for type integer: "10.0.0.0/8"
integer,'12:34:56+05'::timetz,f,22P02,invalid input syntax for type integer: "12:34:56+05"
integer,'12:34:56'::text,f,22P02,invalid input syntax for type integer: "12:34:56"
integer,'12:34:56'::time,f,22P02,invalid input syntax for type integer: "12:34:56"
integer,'123'::text,t,,
integer,'{1,2}'::text,f,22P02,invalid input syntax for type integer: "{1,2}"
integer,'192.168.0.1'::inet,f,22P02,invalid input syntax for type integer: "192.168.0.1"
integer,'192.168.0.1'::text,f,22P02,invalid input syntax for type integer: "192.168.0.1"
integer,'1 day'::interval,f,22P02,invalid input syntax for type integer: "1 day"
integer,'1 day'::text,f,22P02,invalid input syntax for type integer: "1 day"
integer,1::integer,t,,
integer,'1'::json,t,,
integer,'1'::jsonb,t,,
integer,'1 year 2 mons'::interval,f,22P02,invalid input syntax for type integer: "1 year 2 mons"
integer,'2026-01-01 12:34:56+00'::timestamptz,f,22P02,invalid input syntax for type integer: "2026-01-01 12:34:56+00"
integer,'2026-01-01 12:34:56'::timestamp,f,22P02,invalid input syntax for type integer: "2026-01-01 12:34:56"
integer,'2026-01-01'::date,f,22P02,invalid input syntax for type integer: "2026-01-01"
integer,20260101::integer,t,,
integer,'"2026-01-01"'::jsonb,f,22P02,invalid input syntax for type integer: ""2026-01-01""
integer,'2026-01-01'::text,f,22P02,invalid input syntax for type integer: "2026-01-01"
integer,2.5::real,t,,
integer,42.5::numeric,t,,
integer,9223372036854775807::bigint,f,22003,integer out of range
integer,'{"a":1}'::jsonb,f,22P02,invalid input syntax for type integer: "{"a": 1}"
integer,'{"a":1}'::text,f,22P02,invalid input syntax for type integer: "{"a":1}"
integer,'"abc"'::jsonb,f,22P02,invalid input syntax for type integer: ""abc""
integer,'abc'::text,f,22P02,invalid input syntax for type integer: "abc"
integer,'ab'::varchar(10),f,22P02,invalid input syntax for type integer: "ab"
integer,array[1,2],f,22P02,invalid input syntax for type integer: "{1,2}"
integer,array['a','b'],f,22P02,invalid input syntax for type integer: "{a,b}"
integer,false,f,22P02,invalid input syntax for type integer: "f"
integer,'ffffffff-ffff-ffff-ffff-ffffffffffff'::uuid,f,22P02,invalid input syntax for type integer: "ffffffff-ffff-ffff-ffff-ffffffffffff"
integer,'{}'::integer[],f,22P02,invalid input syntax for type integer: "{}"
integer,true,f,22P02,invalid input syntax for type integer: "t"
integer,'true'::jsonb,f,22P02,invalid input syntax for type integer: "true"
integer,'t'::text,f,22P02,invalid input syntax for type integer: "t"
integer,'\x31'::bytea,f,22P02,invalid input syntax for type integer: "\x31"
integer,'\xdeadbeef'::bytea,f,22P02,invalid input syntax for type integer: "\xdeadbeef"
integer[],'00000000-0000-0000-0000-000000000000'::text,f,22P02,malformed array literal: "00000000-0000-0000-0000-000000000000"
integer[],'00000000-0000-0000-0000-000000000000'::uuid,f,22P02,malformed array literal: "00000000-0000-0000-0000-000000000000"
integer[],'00:00:01'::interval,f,22P02,malformed array literal: "00:00:01"
integer[],'08:00:2b:01:02:03'::macaddr,f,22P02,malformed array literal: "08:00:2b:01:02:03"
integer[],0::integer,f,22P02,malformed array literal: "0"
integer[],'10.0.0.0/8'::cidr,f,22P02,malformed array literal: "10.0.0.0/8"
integer[],'12:34:56+05'::timetz,f,22P02,malformed array literal: "12:34:56+05"
integer[],'12:34:56'::text,f,22P02,malformed array literal: "12:34:56"
integer[],'12:34:56'::time,f,22P02,malformed array literal: "12:34:56"
integer[],'123'::text,f,22P02,malformed array literal: "123"
integer[],'[1, 2]'::jsonb,f,22P02,malformed array literal: "[1, 2]"
integer[],'{1,2}'::text,t,,
integer[],'192.168.0.1'::inet,f,22P02,malformed array literal: "192.168.0.1"
integer[],'192.168.0.1'::text,f,22P02,malformed array literal: "192.168.0.1"
integer[],'1 day'::interval,f,22P02,malformed array literal: "1 day"
integer[],'1 day'::text,f,22P02,malformed array literal: "1 day"
integer[],1::integer,f,22P02,malformed array literal: "1"
integer[],'1'::json,f,22P02,malformed array literal: "1"
integer[],'1'::jsonb,f,22P02,malformed array literal: "1"
integer[],'1 year 2 mons'::interval,f,22P02,malformed array literal: "1 year 2 mons"
